img_id,p_key,pred_class,pred_lat,pred_lng
222304519_610babac7c_71_73293249@N00,coarse,808,32.22722244262695,77.38936614990234
222340717_906d5c4a48_76_73293249@N00,coarse,685,27.722509384155273,85.79469299316406
222341691_0fec9bd818_81_73293249@N00,coarse,49,46.82590103149414,8.079483985900879
222676259_4a2b80105e_87_91728102@N00,coarse,1744,8.990036964416504,-79.74760437011719
223034433_453c483c15_60_82927779@N00,coarse,2430,39.063140869140625,117.19406127929688
223047309_5fb9b8cf18_80_82927779@N00,coarse,595,31.239582061767578,121.47990417480469
223050902_e41c4e4d3c_60_82927779@N00,coarse,595,31.239582061767578,121.47990417480469
223105519_7a0434ee4f_62_73293249@N00,coarse,49,46.82590103149414,8.079483985900879
223135885_c58b8e27ed_87_56186870@N00,coarse,49,46.82590103149414,8.079483985900879
220370411_4858003563_87_73293249@N00,middle,535,40.77931594848633,-73.963134765625
221063300_5c36bfd02b_76_83794921@N00,middle,2410,43.08884811401367,-79.07079315185547
221067713_42e08f1360_61_83794921@N00,middle,1920,37.80640411376953,-122.47605895996094
222234584_644707585e_75_50994135@N00,middle,3471,37.91387176513672,-122.59442901611328
222304519_610babac7c_71_73293249@N00,middle,932,32.22722244262695,77.38936614990234
222340717_906d5c4a48_76_73293249@N00,middle,1910,27.263051986694336,88.85640716552734
222341691_0fec9bd818_81_73293249@N00,middle,2581,46.681182861328125,8.084064483642578
222676259_4a2b80105e_87_91728102@N00,middle,2540,8.990036964416504,-79.74760437011719
223034433_453c483c15_60_82927779@N00,middle,4273,39.063140869140625,117.19406127929688
223047309_5fb9b8cf18_80_82927779@N00,middle,2196,22.294124603271484,114.17137145996094
223050902_e41c4e4d3c_60_82927779@N00,middle,2109,31.22646141052246,121.47505187988281
223105519_7a0434ee4f_62_73293249@N00,middle,2581,46.681182861328125,8.084064483642578
223135885_c58b8e27ed_87_56186870@N00,middle,1965,61.737728118896484,7.816812515258789
220370411_4858003563_87_73293249@N00,fine,2914,40.779048919677734,-73.96334838867188
221063300_5c36bfd02b_76_83794921@N00,fine,2767,43.08884811401367,-79.07079315185547
221067713_42e08f1360_61_83794921@N00,fine,2129,37.80946350097656,-122.4765853881836
222234584_644707585e_75_50994135@N00,fine,4374,37.89683532714844,-122.56815338134766
222304519_610babac7c_71_73293249@N00,fine,4483,42.7158203125,-0.11114531010389328
222340717_906d5c4a48_76_73293249@N00,fine,6186,27.423952102661133,88.43338775634766
222341691_0fec9bd818_81_73293249@N00,fine,7959,46.7787971496582,8.243741989135742
222676259_4a2b80105e_87_91728102@N00,fine,2954,8.964348793029785,-79.53215789794922
223034433_453c483c15_60_82927779@N00,fine,5820,39.063140869140625,117.19406127929688
223047309_5fb9b8cf18_80_82927779@N00,fine,4137,31.234058380126953,121.48566436767578
223050902_e41c4e4d3c_60_82927779@N00,fine,4137,31.234058380126953,121.48566436767578
223105519_7a0434ee4f_62_73293249@N00,fine,5448,-51.037593841552734,-72.99919128417969
223135885_c58b8e27ed_87_56186870@N00,fine,3609,47.05098342895508,8.310464859008789
220370411_4858003563_87_73293249@N00,hierarchy,2914,40.779048919677734,-73.96334838867188
221063300_5c36bfd02b_76_83794921@N00,hierarchy,2767,43.08884811401367,-79.07079315185547
221067713_42e08f1360_61_83794921@N00,hierarchy,2129,37.80946350097656,-122.4765853881836
222234584_644707585e_75_50994135@N00,hierarchy,4374,37.89683532714844,-122.56815338134766
222304519_610babac7c_71_73293249@N00,hierarchy,3387,33.017608642578125,77.27189636230469
222340717_906d5c4a48_76_73293249@N00,hierarchy,6186,27.423952102661133,88.43338775634766
222341691_0fec9bd818_81_73293249@N00,hierarchy,7959,46.7787971496582,8.243741989135742
222676259_4a2b80105e_87_91728102@N00,hierarchy,2954,8.964348793029785,-79.53215789794922
223034433_453c483c15_60_82927779@N00,hierarchy,5820,39.063140869140625,117.19406127929688
223047309_5fb9b8cf18_80_82927779@N00,hierarchy,4137,31.234058380126953,121.48566436767578
223050902_e41c4e4d3c_60_82927779@N00,hierarchy,4137,31.234058380126953,121.48566436767578
223105519_7a0434ee4f_62_73293249@N00,hierarchy,7959,46.7787971496582,8.243741989135742
223135885_c58b8e27ed_87_56186870@N00,hierarchy,3609,47.05098342895508,8.310464859008789
223480237_aed4e273a8_62_73293249@N00,coarse,854,46.20832824707031,7.787227153778076
223847473_1096223854_98_50994135@N00,coarse,2007,42.901031494140625,-2.1783783435821533
223926041_ea1d744041_94_73293249@N00,coarse,854,46.20832824707031,7.787227153778076
223933653_f3f23609a5_93_40829484@N00,coarse,453,40.71636199951172,-74.0768051147461
223993413_aad528d393_62_69212252@N00,coarse,748,44.759132385253906,-0.6114758849143982
224260045_431e8a656e_72_73293249@N00,coarse,49,46.82590103149414,8.079483985900879
224678347_9770ec6c46_90_83039477@N00,coarse,1404,23.596614837646484,32.572776794433594
224678511_036523375f_63_83039477@N00,coarse,1404,23.596614837646484,32.572776794433594
224684739_65efc4ea07_74_83039477@N00,coarse,1404,23.596614837646484,32.572776794433594
224685543_40f3f3ab9a_90_83039477@N00,coarse,368,-16.84952163696289,27.70099639892578
224689507_9a79541652_90_83039477@N00,coarse,2440,25.82689666748047,32.89128875732422
224695491_dbae968598_94_83039477@N00,coarse,2440,25.82689666748047,32.89128875732422
224699005_dd9f92eb9a_72_83039477@N00,coarse,101,53.10666275024414,-2.873255729675293
223480237_aed4e273a8_62_73293249@N00,middle,4251,45.78770446777344,7.220979690551758
223847473_1096223854_98_50994135@N00,middle,3194,42.901031494140625,-2.1783783435821533
223926041_ea1d744041_94_73293249@N00,middle,993,46.05436706542969,7.6768388748168945
223933653_f3f23609a5_93_40829484@N00,middle,4228,40.69237518310547,-74.0424575805664
223993413_aad528d393_62_69212252@N00,middle,848,44.83414077758789,-0.5723357200622559
224260045_431e8a656e_72_73293249@N00,middle,1433,47.15985870361328,11.982443809509277
224678347_9770ec6c46_90_83039477@N00,middle,1874,23.596614837646484,32.572776794433594
224678511_036523375f_63_83039477@N00,middle,1874,23.596614837646484,32.572776794433594
224684739_65efc4ea07_74_83039477@N00,middle,1874,23.596614837646484,32.572776794433594
224685543_40f3f3ab9a_90_83039477@N00,middle,2606,12.969306945800781,-4.357426643371582
224689507_9a79541652_90_83039477@N00,middle,4311,25.82689666748047,32.89128875732422
224695491_dbae968598_94_83039477@N00,middle,4311,25.82689666748047,32.89128875732422
224699005_dd9f92eb9a_72_83039477@N00,middle,891,53.42418670654297,-1.49021315574646
223480237_aed4e273a8_62_73293249@N00,fine,5782,45.78770446777344,7.220979690551758
223847473_1096223854_98_50994135@N00,fine,10492,54.9443473815918,-2.381281614303589
223926041_ea1d744041_94_73293249@N00,fine,1042,46.014190673828125,7.732450008392334
223933653_f3f23609a5_93_40829484@N00,fine,5735,40.689510345458984,-74.0448989868164
223993413_aad528d393_62_69212252@N00,fine,3175,19.43172264099121,-99.13265991210938
224260045_431e8a656e_72_73293249@N00,fine,1536,47.15985870361328,11.982443809509277
224678347_9770ec6c46_90_83039477@N00,fine,2071,23.596614837646484,32.572776794433594
224678511_036523375f_63_83039477@N00,fine,2071,23.596614837646484,32.572776794433594
224684739_65efc4ea07_74_83039477@N00,fine,2071,23.596614837646484,32.572776794433594
224685543_40f3f3ab9a_90_83039477@N00,fine,3469,12.970375061035156,3.007244825363159
224689507_9a79541652_90_83039477@N00,fine,5890,25.03818130493164,32.79643630981445
224695491_dbae968598_94_83039477@N00,fine,9898,25.705425262451172,32.645843505859375
224699005_dd9f92eb9a_72_83039477@N00,fine,1068,50.81227493286133,-0.44247278571128845
223480237_aed4e273a8_62_73293249@N00,hierarchy,5782,45.78770446777344,7.220979690551758
223847473_1096223854_98_50994135@N00,hierarchy,10492,54.9443473815918,-2.381281614303589
223926041_ea1d744041_94_73293249@N00,hierarchy,1042,46.014190673828125,7.732450008392334
223933653_f3f23609a5_93_40829484@N00,hierarchy,5735,40.689510345458984,-74.0448989868164
223993413_aad528d393_62_69212252@N00,hierarchy,884,44.84303283691406,-0.5700073838233948
224260045_431e8a656e_72_73293249@N00,hierarchy,1536,47.15985870361328,11.982443809509277
224678347_9770ec6c46_90_83039477@N00,hierarchy,2071,23.596614837646484,32.572776794433594
224678511_036523375f_63_83039477@N00,hierarchy,2071,23.596614837646484,32.572776794433594
224684739_65efc4ea07_74_83039477@N00,hierarchy,2071,23.596614837646484,32.572776794433594
224685543_40f3f3ab9a_90_83039477@N00,hierarchy,8988,-16.865345001220703,31.501415252685547
224689507_9a79541652_90_83039477@N00,hierarchy,5890,25.03818130493164,32.79643630981445
224695491_dbae968598_94_83039477@N00,hierarchy,9898,25.705425262451172,32.645843505859375
224699005_dd9f92eb9a_72_83039477@N00,hierarchy,11119,53.23851776123047,-3.178755760192871
225391990_b58f194986_63_43935788@N00,coarse,252,53.95656967163086,-1.0809921026229858
225738663_66f272076e_88_70484005@N00,coarse,659,25.051651000976562,121.51935577392578
225818309_6337809ecc_95_18684820@N00,coarse,1395,51.442317962646484,-0.4608030915260315
225828659_f616555d96_65_18684820@N00,coarse,367,31.704042434692383,35.29352951049805
225829998_0af6b8cbef_86_18684820@N00,coarse,1300,3.1358530521392822,101.65280151367188
225981131_3f3f2f0ff5_81_18684820@N00,coarse,2162,34.53218460083008,115.98686218261719
226297550_dc8a399209_71_69212252@N00,coarse,160,35.178749084472656,-91.20476531982422
226581688_4fa967a103_85_78225438@N00,coarse,564,52.14017868041992,4.544180870056152
226631276_fffdc6b372_66_83039477@N00,coarse,862,48.8599967956543,2.350242853164673
226638894_1adf1a354d_91_83039477@N00,coarse,1438,26.244544982910156,-80.17758178710938
226792156_62969afc45_77_18684820@N00,coarse,1162,1.2962098121643066,103.85357666015625
226988259_3817f4dcdb_96_18684820@N00,coarse,605,13.724175453186035,100.50894165039062
226994106_d9dddbf0e3_86_18684820@N00,coarse,1553,21.31877326965332,-157.8553466796875
225391990_b58f194986_63_43935788@N00,middle,2893,45.59895706176758,9.234282493591309
225738663_66f272076e_88_70484005@N00,middle,2675,25.05203628540039,121.52059936523438
225818309_6337809ecc_95_18684820@N00,middle,3813,50.06988525390625,8.60540771484375
225828659_f616555d96_65_18684820@N00,middle,702,31.779861450195312,35.22590255737305
225829998_0af6b8cbef_86_18684820@N00,middle,1688,3.1632657051086426,101.69588470458984
225981131_3f3f2f0ff5_81_18684820@N00,middle,3575,34.53218460083008,115.98686218261719
226297550_dc8a399209_71_69212252@N00,middle,4670,-38.138580322265625,175.2694854736328
226581688_4fa967a103_85_78225438@N00,middle,1103,33.561580657958984,130.39561462402344
226631276_fffdc6b372_66_83039477@N00,middle,3000,47.621639251708984,-122.34923553466797
226638894_1adf1a354d_91_83039477@N00,middle,1067,29.35447883605957,-81.10479736328125
226792156_62969afc45_77_18684820@N00,middle,674,13.724175453186035,100.50894165039062
226988259_3817f4dcdb_96_18684820@N00,middle,674,13.724175453186035,100.50894165039062
226994106_d9dddbf0e3_86_18684820@N00,middle,2144,21.32754898071289,-157.88763427734375
225391990_b58f194986_63_43935788@N00,fine,473,10.35647964477539,-68.00856018066406
225738663_66f272076e_88_70484005@N00,fine,3146,25.05203628540039,121.52059936523438
225818309_6337809ecc_95_18684820@N00,fine,10774,-33.935157775878906,151.17076110839844
225828659_f616555d96_65_18684820@N00,fine,2162,43.735862731933594,7.423007488250732
225829998_0af6b8cbef_86_18684820@N00,fine,11279,22.277359008789062,114.17658996582031
225981131_3f3f2f0ff5_81_18684820@N00,fine,2410,21.313047409057617,-157.8622283935547
226297550_dc8a399209_71_69212252@N00,fine,3834,35.58305358886719,-91.65776824951172
226581688_4fa967a103_85_78225438@N00,fine,9660,35.654541015625,139.74525451660156
226631276_fffdc6b372_66_83039477@N00,fine,3627,47.62102127075195,-122.34874725341797
226638894_1adf1a354d_91_83039477@N00,fine,1124,29.24795150756836,-81.04781341552734
226792156_62969afc45_77_18684820@N00,fine,1320,22.280208587646484,114.15914916992188
226988259_3817f4dcdb_96_18684820@N00,fine,8643,13.730851173400879,100.49895477294922
226994106_d9dddbf0e3_86_18684820@N00,fine,2410,21.313047409057617,-157.8622283935547
225391990_b58f194986_63_43935788@N00,hierarchy,473,10.35647964477539,-68.00856018066406
225738663_66f272076e_88_70484005@N00,hierarchy,3146,25.05203628540039,121.52059936523438
225818309_6337809ecc_95_18684820@N00,hierarchy,10479,50.047950744628906,8.570174217224121
225828659_f616555d96_65_18684820@N00,hierarchy,879,31.778783798217773,35.2215690612793
225829998_0af6b8cbef_86_18684820@N00,hierarchy,1845,3.1632657051086426,101.69588470458984
225981131_3f3f2f0ff5_81_18684820@N00,hierarchy,2410,21.313047409057617,-157.8622283935547
226297550_dc8a399209_71_69212252@N00,hierarchy,3834,35.58305358886719,-91.65776824951172
226581688_4fa967a103_85_78225438@N00,hierarchy,4922,33.58443069458008,130.2399139404297
226631276_fffdc6b372_66_83039477@N00,hierarchy,3627,47.62102127075195,-122.34874725341797
226638894_1adf1a354d_91_83039477@N00,hierarchy,1124,29.24795150756836,-81.04781341552734
226792156_62969afc45_77_18684820@N00,hierarchy,8643,13.730851173400879,100.49895477294922
226988259_3817f4dcdb_96_18684820@N00,hierarchy,8643,13.730851173400879,100.49895477294922
226994106_d9dddbf0e3_86_18684820@N00,hierarchy,2410,21.313047409057617,-157.8622283935547
227545156_0fed163283_73_36887937@N00,coarse,229,15.007391929626465,74.32195281982422
227569033_4e625d93c3_74_48637819@N00,coarse,1195,36.89305114746094,73.59337615966797
227748905_062b192640_63_88895879@N00,coarse,943,51.50727844238281,-0.12725655734539032
227817748_9ab448629e_78_88895879@N00,coarse,523,36.60157012939453,-121.90928649902344
227849281_c7d1e6c72c_79_88895879@N00,coarse,1257,51.50250244140625,-0.11988910287618637
227971154_bee07fe5ca_63_18684820@N00,coarse,1160,19.01254653930664,72.89688873291016
228148462_0149f1d055_61_27274415@N00,coarse,2233,38.5699462890625,-121.39411163330078
228150696_b8c6bb601b_74_27274415@N00,coarse,180,48.80860900878906,2.174299716949463
228563008_aa5e543c44_80_36887937@N00,coarse,2005,37.38831329345703,-5.994322299957275
228577160_70baefeeec_71_41894197861@N01,coarse,2043,32.798316955566406,35.49557876586914
228850873_0545142eed_73_55085284@N00,coarse,743,48.86266326904297,2.328543186187744
228863764_fb245c2576_94_55085284@N00,coarse,490,40.778114318847656,-73.96541595458984
228909896_02464233a2_65_55085284@N00,coarse,546,48.852447509765625,2.3488266468048096
227545156_0fed163283_73_36887937@N00,middle,633,15.364601135253906,73.90705871582031
227569033_4e625d93c3_74_48637819@N00,middle,1507,34.70266342163086,76.26874542236328
227748905_062b192640_63_88895879@N00,middle,1403,51.50792694091797,-0.1281634122133255
227817748_9ab448629e_78_88895879@N00,middle,1133,36.58412170410156,-121.92465209960938
227849281_c7d1e6c72c_79_88895879@N00,middle,1611,51.50323486328125,-0.11930134147405624
227971154_bee07fe5ca_63_18684820@N00,middle,3729,19.03061866760254,72.83712768554688
228148462_0149f1d055_61_27274415@N00,middle,4880,38.56746292114258,-121.49082946777344
228150696_b8c6bb601b_74_27274415@N00,middle,2335,48.80646514892578,2.1179070472717285
228563008_aa5e543c44_80_36887937@N00,middle,345,59.905330657958984,10.689778327941895
228577160_70baefeeec_71_41894197861@N01,middle,3281,32.798316955566406,35.49557876586914
228850873_0545142eed_73_55085284@N00,middle,2335,48.80646514892578,2.1179070472717285
228863764_fb245c2576_94_55085284@N00,middle,535,40.77931594848633,-73.963134765625
228909896_02464233a2_65_55085284@N00,middle,2978,48.85306930541992,2.348886251449585
227545156_0fed163283_73_36887937@N00,fine,1485,7.502522945404053,-11.826641082763672
227569033_4e625d93c3_74_48637819@N00,fine,5592,34.42973327636719,48.625694274902344
227748905_062b192640_63_88895879@N00,fine,8516,51.50745391845703,-0.1279236376285553
227817748_9ab448629e_78_88895879@N00,fine,1199,36.61618423461914,-121.90367126464844
227849281_c7d1e6c72c_79_88895879@N00,fine,1749,51.50352478027344,-0.11945407837629318
227971154_bee07fe5ca_63_18684820@N00,fine,7905,39.263607025146484,-84.51560974121094
228148462_0149f1d055_61_27274415@N00,fine,7070,38.575477600097656,-121.49899291992188
228150696_b8c6bb601b_74_27274415@N00,fine,5427,48.19927215576172,16.381275177001953
228563008_aa5e543c44_80_36887937@N00,fine,347,59.905330657958984,10.689778327941895
228577160_70baefeeec_71_41894197861@N01,fine,4835,-3.191272497177124,37.69233322143555
228850873_0545142eed_73_55085284@N00,fine,2666,48.80480194091797,2.1208062171936035
228863764_fb245c2576_94_55085284@N00,fine,2914,40.779048919677734,-73.96334838867188
228909896_02464233a2_65_55085284@N00,fine,8652,48.853187561035156,2.349414110183716
227545156_0fed163283_73_36887937@N00,hierarchy,7609,15.617722511291504,73.74016571044922
227569033_4e625d93c3_74_48637819@N00,hierarchy,1625,34.258094787597656,77.52542877197266
227748905_062b192640_63_88895879@N00,hierarchy,8516,51.50745391845703,-0.1279236376285553
227817748_9ab448629e_78_88895879@N00,hierarchy,1199,36.61618423461914,-121.90367126464844
227849281_c7d1e6c72c_79_88895879@N00,hierarchy,1749,51.50352478027344,-0.11945407837629318
227971154_bee07fe5ca_63_18684820@N00,hierarchy,7168,19.077699661254883,72.84900665283203
228148462_0149f1d055_61_27274415@N00,hierarchy,7070,38.575477600097656,-121.49899291992188
228150696_b8c6bb601b_74_27274415@N00,hierarchy,5427,48.19927215576172,16.381275177001953
228563008_aa5e543c44_80_36887937@N00,hierarchy,347,59.905330657958984,10.689778327941895
228577160_70baefeeec_71_41894197861@N01,hierarchy,4835,-3.191272497177124,37.69233322143555
228850873_0545142eed_73_55085284@N00,hierarchy,2666,48.80480194091797,2.1208062171936035
228863764_fb245c2576_94_55085284@N00,hierarchy,2914,40.779048919677734,-73.96334838867188
228909896_02464233a2_65_55085284@N00,hierarchy,8652,48.853187561035156,2.349414110183716
228921183_dd74aa514f_61_55085284@N00,coarse,546,48.852447509765625,2.3488266468048096
229784262_bdd796c1b3_95_55085284@N00,coarse,743,48.86266326904297,2.328543186187744
230287889_35c49503a4_84_40829484@N00,coarse,101,53.10666275024414,-2.873255729675293
230288671_353b5e8818_72_40829484@N00,coarse,191,51.86302185058594,-0.5782131552696228
230313836_5939192c5f_81_40829484@N00,coarse,1613,40.74851989746094,-73.98601531982422
230314514_8576ef678e_66_40829484@N00,coarse,224,40.75845718383789,-73.97940063476562
230349449_6c4c137bfd_58_73293249@N00,coarse,32,46.623653411865234,10.214545249938965
230395946_e770929544_89_50994135@N00,coarse,985,53.02791976928711,-4.301986217498779
230659931_49e5f50664_95_16836474@N00,coarse,179,34.10445785522461,-118.3274917602539
231068772_1acbfb9b54_91_96155869@N00,coarse,827,52.372440338134766,4.890909671783447
231548757_1255a79ddd_81_55085284@N00,coarse,1284,41.89528274536133,12.478717803955078
231549393_9a09043acc_81_55085284@N00,coarse,862,48.8599967956543,2.350242853164673
231681284_f16f724cd6_81_56945335@N00,coarse,2284,-34.00205993652344,18.951915740966797
228921183_dd74aa514f_61_55085284@N00,middle,2978,48.85306930541992,2.348886251449585
229784262_bdd796c1b3_95_55085284@N00,middle,3798,48.859981536865234,2.3259658813476562
230287889_35c49503a4_84_40829484@N00,middle,1788,53.237667083740234,-2.9212214946746826
230288671_353b5e8818_72_40829484@N00,middle,197,51.770606994628906,-0.48292118310928345
230313836_5939192c5f_81_40829484@N00,middle,2261,40.74857711791992,-73.98536682128906
230314514_8576ef678e_66_40829484@N00,middle,232,40.758731842041016,-73.9787826538086
230349449_6c4c137bfd_58_73293249@N00,middle,32,46.623653411865234,10.214545249938965
230395946_e770929544_89_50994135@N00,middle,1175,53.02791976928711,-4.301986217498779
230659931_49e5f50664_95_16836474@N00,middle,1327,34.12010192871094,-118.3032455444336
231068772_1acbfb9b54_91_96155869@N00,middle,3124,52.373165130615234,4.893448352813721
231548757_1255a79ddd_81_55085284@N00,middle,3129,41.89799118041992,12.47524356842041
231549393_9a09043acc_81_55085284@N00,middle,1398,43.783164978027344,11.236357688903809
231681284_f16f724cd6_81_56945335@N00,middle,3877,-34.00205993652344,18.951915740966797
228921183_dd74aa514f_61_55085284@N00,fine,8652,48.853187561035156,2.349414110183716
229784262_bdd796c1b3_95_55085284@N00,fine,4932,48.859981536865234,2.3259658813476562
230287889_35c49503a4_84_40829484@N00,fine,1967,53.211402893066406,-2.888594627380371
230288671_353b5e8818_72_40829484@N00,fine,198,51.770606994628906,-0.48292118310928345
230313836_5939192c5f_81_40829484@N00,fine,2561,40.74843978881836,-73.9856185913086
230314514_8576ef678e_66_40829484@N00,fine,2561,40.74843978881836,-73.9856185913086
230349449_6c4c137bfd_58_73293249@N00,fine,3193,42.819950103759766,85.47731018066406
230395946_e770929544_89_50994135@N00,fine,6743,52.13506317138672,-9.904995918273926
230659931_49e5f50664_95_16836474@N00,fine,1418,34.12010192871094,-118.3032455444336
231068772_1acbfb9b54_91_96155869@N00,fine,4388,50.076698303222656,14.415579795837402
231548757_1255a79ddd_81_55085284@N00,fine,2527,41.910736083984375,12.489250183105469
231549393_9a09043acc_81_55085284@N00,fine,5450,48.86286544799805,2.347496747970581
231681284_f16f724cd6_81_56945335@N00,fine,5075,-34.00205993652344,18.951915740966797
228921183_dd74aa514f_61_55085284@N00,hierarchy,8652,48.853187561035156,2.349414110183716
229784262_bdd796c1b3_95_55085284@N00,hierarchy,4932,48.859981536865234,2.3259658813476562
230287889_35c49503a4_84_40829484@N00,hierarchy,1967,53.211402893066406,-2.888594627380371
230288671_353b5e8818_72_40829484@N00,hierarchy,198,51.770606994628906,-0.48292118310928345
230313836_5939192c5f_81_40829484@N00,hierarchy,2561,40.74843978881836,-73.9856185913086
230314514_8576ef678e_66_40829484@N00,hierarchy,233,40.758628845214844,-73.9780044555664
230349449_6c4c137bfd_58_73293249@N00,hierarchy,7346,46.88914489746094,9.390693664550781
230395946_e770929544_89_50994135@N00,hierarchy,5751,52.887508392333984,-4.199625492095947
230659931_49e5f50664_95_16836474@N00,hierarchy,1418,34.12010192871094,-118.3032455444336
231068772_1acbfb9b54_91_96155869@N00,hierarchy,2062,52.370121002197266,4.8854804039001465
231548757_1255a79ddd_81_55085284@N00,hierarchy,3810,41.89842224121094,12.476884841918945
231549393_9a09043acc_81_55085284@N00,hierarchy,5450,48.86286544799805,2.347496747970581
231681284_f16f724cd6_81_56945335@N00,hierarchy,5075,-34.00205993652344,18.951915740966797
231684287_aff6d170ca_93_32367657@N00,coarse,473,40.74102783203125,-119.24378967285156
231831541_38b0538166_79_16836474@N00,coarse,275,18.877105712890625,-70.3758316040039
231864523_d3b9586bfb_85_16836474@N00,coarse,648,19.707748413085938,-155.94845581054688
231903216_66813fce66_88_55085284@N00,coarse,1469,41.90324783325195,12.455188751220703
232610378_b145f4e033_80_14542551@N00,coarse,2133,22.27619171142578,114.26023864746094
232614710_f81d7e73dc_97_14542551@N00,coarse,373,43.2938346862793,141.92593383789062
232651201_3ad49f032e_83_14542551@N00,coarse,780,23.00487518310547,120.22974395751953
232837707_29551dad12_81_40829484@N00,coarse,1284,41.89528274536133,12.478717803955078
232911101_e22379d1e6_81_63163416@N00,coarse,897,37.85255432128906,27.10279655456543
232936533_dabfbc7cd8_88_63163416@N00,coarse,25,39.63675308227539,2.7339699268341064
233086532_eb2f9c59aa_97_50994135@N00,coarse,575,41.880821228027344,-87.6234359741211
233199619_e6363d0b50_94_36887937@N00,coarse,1830,36.11802673339844,-115.17235565185547
233200383_ccacba74e6_95_36887937@N00,coarse,822,42.59062957763672,18.333101272583008
231684287_aff6d170ca_93_32367657@N00,middle,514,40.778099060058594,-119.20854949951172
231831541_38b0538166_79_16836474@N00,middle,3770,18.595962524414062,-68.54280090332031
231864523_d3b9586bfb_85_16836474@N00,middle,727,19.707748413085938,-155.94845581054688
231903216_66813fce66_88_55085284@N00,middle,2847,41.90321731567383,12.45374870300293
232610378_b145f4e033_80_14542551@N00,middle,3499,22.27619171142578,114.26023864746094
232614710_f81d7e73dc_97_14542551@N00,middle,2109,31.22646141052246,121.47505187988281
232651201_3ad49f032e_83_14542551@N00,middle,2659,25.09844398498535,121.5232162475586
232837707_29551dad12_81_40829484@N00,middle,1623,51.498985290527344,-0.14514899253845215
232911101_e22379d1e6_81_63163416@N00,middle,1048,37.26008605957031,27.5632266998291
232936533_dabfbc7cd8_88_63163416@N00,middle,2232,39.740264892578125,2.672926187515259
233086532_eb2f9c59aa_97_50994135@N00,middle,3314,41.88252258300781,-87.6224136352539
233199619_e6363d0b50_94_36887937@N00,middle,2732,36.11481857299805,-115.17393493652344
233200383_ccacba74e6_95_36887937@N00,middle,2116,42.63520812988281,18.121044158935547
231684287_aff6d170ca_93_32367657@N00,fine,527,40.76962661743164,-119.21795654296875
231831541_38b0538166_79_16836474@N00,fine,4892,18.595962524414062,-68.54280090332031
231864523_d3b9586bfb_85_16836474@N00,fine,755,19.897756576538086,-155.9109649658203
231903216_66813fce66_88_55085284@N00,fine,11888,41.902164459228516,12.455831527709961
232610378_b145f4e033_80_14542551@N00,fine,4433,22.27619171142578,114.26023864746094
232614710_f81d7e73dc_97_14542551@N00,fine,5820,39.063140869140625,117.19406127929688
232651201_3ad49f032e_83_14542551@N00,fine,3864,25.089174270629883,121.52490997314453
232837707_29551dad12_81_40829484@N00,fine,6636,51.50278091430664,-0.15049229562282562
232911101_e22379d1e6_81_63163416@N00,fine,3243,42.29793930053711,8.676230430603027
232936533_dabfbc7cd8_88_63163416@N00,fine,2520,39.740264892578125,2.672926187515259
233086532_eb2f9c59aa_97_50994135@N00,fine,4119,41.88203048706055,-87.62267303466797
233199619_e6363d0b50_94_36887937@N00,fine,8196,36.121925354003906,-115.16908264160156
233200383_ccacba74e6_95_36887937@N00,fine,6632,41.384220123291016,2.1759886741638184
231684287_aff6d170ca_93_32367657@N00,hierarchy,527,40.76962661743164,-119.21795654296875
231831541_38b0538166_79_16836474@N00,hierarchy,4892,18.595962524414062,-68.54280090332031
231864523_d3b9586bfb_85_16836474@N00,hierarchy,755,19.897756576538086,-155.9109649658203
231903216_66813fce66_88_55085284@N00,hierarchy,11888,41.902164459228516,12.455831527709961
232610378_b145f4e033_80_14542551@N00,hierarchy,4433,22.27619171142578,114.26023864746094
232614710_f81d7e73dc_97_14542551@N00,hierarchy,5820,39.063140869140625,117.19406127929688
232651201_3ad49f032e_83_14542551@N00,hierarchy,3864,25.089174270629883,121.52490997314453
232837707_29551dad12_81_40829484@N00,hierarchy,6636,51.50278091430664,-0.15049229562282562
232911101_e22379d1e6_81_63163416@N00,hierarchy,8716,36.82815933227539,28.358837127685547
232936533_dabfbc7cd8_88_63163416@N00,hierarchy,2520,39.740264892578125,2.672926187515259
233086532_eb2f9c59aa_97_50994135@N00,hierarchy,4119,41.88203048706055,-87.62267303466797
233199619_e6363d0b50_94_36887937@N00,hierarchy,8196,36.121925354003906,-115.16908264160156
233200383_ccacba74e6_95_36887937@N00,hierarchy,6330,42.641475677490234,18.10890007019043
233644773_e2caabe0bc_83_83794921@N00,coarse,49,46.82590103149414,8.079483985900879
234076174_e97c055bcc_83_57253263@N00,coarse,249,37.55769729614258,-77.47775268554688
234209048_a289f0f66d_85_73293249@N00,coarse,371,57.397254943847656,-6.398432731628418
234270041_a4787189dd_82_50994135@N00,coarse,1456,30.389619827270508,-86.37651062011719
234333488_744cb7ae38_91_73293249@N00,coarse,854,46.20832824707031,7.787227153778076
234460712_26610989ef_91_20871343@N00,coarse,1052,44.39912414550781,-73.5450439453125
234783624_86a205ca63_96_73293249@N00,coarse,2658,44.531742095947266,6.764326095581055
234791016_cbdfb51ba1_92_73293249@N00,coarse,1418,-45.091670989990234,168.35421752929688
234795046_8b783e6563_91_73293249@N00,coarse,1005,45.64967346191406,7.716338157653809
235419360_93d534a2f5_94_82927779@N00,coarse,335,35.00916290283203,135.77166748046875
